idx,value,label
1979-12-31 12:00:00,819.5,Y3631
1980-12-31 12:00:00,878.5,Y3631
1981-12-31 12:00:00,932.7,Y3631
1982-12-31 12:00:00,1048.3,Y3631
1983-12-31 12:00:00,1067.6,Y3631
1984-12-31 12:00:00,1136.3,Y3631
1985-12-31 12:00:00,1054.5,Y3631
1986-12-31 12:00:00,985.7,Y3631
1987-12-31 12:00:00,910.3,Y3631
1988-12-31 12:00:00,1029.4,Y3631
1989-12-31 12:00:00,1152.2,Y3631
1990-12-31 12:00:00,1019.5,Y3631
1991-12-31 12:00:00,1036.5,Y3631
1992-12-31 12:00:00,1053.4,Y3631
1993-12-31 12:00:00,1176.8,Y3631
1994-12-31 12:00:00,1201.5,Y3631
1995-12-31 12:00:00,1079.2,Y3631
1996-12-31 12:00:00,1301.1,Y3631
1997-12-31 12:00:00,1351.1,Y3631
1998-12-31 12:00:00,1108.0,Y3631
1999-12-31 12:00:00,1156.2,Y3631
2000-12-31 12:00:00,1368.1,Y3631
2001-12-31 12:00:00,1682.1,Y3631
2002-12-31 12:00:00,1491.5,Y3631
2003-12-31 12:00:00,1839.5,Y3631
2004-12-31 12:00:00,1857.4,Y3631
2005-12-31 12:00:00,2207.9,Y3631
2006-12-31 12:00:00,2040.2,Y3631
2007-12-31 12:00:00,2077.9,Y3631
2008-12-31 12:00:00,2597.6,Y3631
2009-12-31 12:00:00,2006.2,Y3631
2010-12-31 12:00:00,1664.8,Y3631
2011-12-31 12:00:00,1726.4,Y3631
2012-12-31 12:00:00,1413.4,Y3631
2013-12-31 12:00:00,1694.1,Y3631
2014-12-31 12:00:00,1919.5,Y3631
1969-12-31 12:00:00,234.5,Y4433
1970-12-31 12:00:00,270.4,Y4433
1971-12-31 12:00:00,289.9,Y4433
1972-12-31 12:00:00,321.1,Y4433
1973-12-31 12:00:00,375.5,Y4433
1974-12-31 12:00:00,428.1,Y4433
1975-12-31 12:00:00,442.5,Y4433
1976-12-31 12:00:00,484.8,Y4433
1977-12-31 12:00:00,520.8,Y4433
1978-12-31 12:00:00,632.7,Y4433
1979-12-31 12:00:00,615.6,Y4433
1980-12-31 12:00:00,660.1,Y4433
1981-12-31 12:00:00,783.0,Y4433
1982-12-31 12:00:00,822.3,Y4433
1983-12-31 12:00:00,855.2,Y4433
1984-12-31 12:00:00,964.4,Y4433
1985-12-31 12:00:00,974.8,Y4433
1986-12-31 12:00:00,984.1,Y4433
1987-12-31 12:00:00,1023.3,Y4433
1988-12-31 12:00:00,1133.2,Y4433
1989-12-31 12:00:00,1185.6,Y4433
1990-12-31 12:00:00,1227.5,Y4433
1991-12-31 12:00:00,1287.6,Y4433
1992-12-31 12:00:00,1389.0,Y4433
1993-12-31 12:00:00,1442.7,Y4433
1994-12-31 12:00:00,1528.2,Y4433
1995-12-31 12:00:00,1604.8,Y4433
1996-12-31 12:00:00,1676.5,Y4433
1997-12-31 12:00:00,1739.3,Y4433
1998-12-31 12:00:00,1824.9,Y4433
1999-12-31 12:00:00,1881.3,Y4433
2000-12-31 12:00:00,1984.4,Y4433
2001-12-31 12:00:00,2020.8,Y4433
2002-12-31 12:00:00,1981.7,Y4433
2003-12-31 12:00:00,2156.7,Y4433
2004-12-31 12:00:00,2278.7,Y4433
2005-12-31 12:00:00,2314.6,Y4433
2006-12-31 12:00:00,2424.8,Y4433
2007-12-31 12:00:00,2490.4,Y4433
2008-12-31 12:00:00,2613.5,Y4433
2009-12-31 12:00:00,2684.0,Y4433
2010-12-31 12:00:00,2728.1,Y4433
2011-12-31 12:00:00,2774.9,Y4433
2012-12-31 12:00:00,2955.6,Y4433
2013-12-31 12:00:00,3025.9,Y4433
2014-12-31 12:00:00,3054.9,Y4433
1969-12-31 12:00:00,1020.236,Y4453
1970-12-31 12:00:00,1122.093,Y4453
1971-12-31 12:00:00,1261.655,Y4453
1972-12-31 12:00:00,1417.694,Y4453
1973-12-31 12:00:00,1589.672,Y4453
1974-12-31 12:00:00,1791.214,Y4453
1975-12-31 12:00:00,2004.306,Y4453
1976-12-31 12:00:00,2224.849,Y4453
1977-12-31 12:00:00,2442.393,Y4453
1978-12-31 12:00:00,2746.641,Y4453
1979-12-31 12:00:00,3060.141,Y4453
1980-12-31 12:00:00,3384.987,Y4453
1981-12-31 12:00:00,3718.008,Y4453
1982-12-31 12:00:00,4001.058,Y4453
1983-12-31 12:00:00,4318.033,Y4453
1984-12-31 12:00:00,4698.354,Y4453
1985-12-31 12:00:00,5083.238,Y4453
1986-12-31 12:00:00,5410.571,Y4453
1987-12-31 12:00:00,5614.524,Y4453
1988-12-31 12:00:00,5880.311,Y4453
1989-12-31 12:00:00,6340.323,Y4453
1990-12-31 12:00:00,6696.52,Y4453
1991-12-31 12:00:00,7041.161,Y4453
1992-12-31 12:00:00,7611.945,Y4453
1993-12-31 12:00:00,7894.301,Y4453
1994-12-31 12:00:00,8190.983,Y4453
1995-12-31 12:00:00,8628.329,Y4453
1996-12-31 12:00:00,9049.242,Y4453
1997-12-31 12:00:00,9359.874,Y4453
1998-12-31 12:00:00,10087.349,Y4453
1999-12-31 12:00:00,10443.96,Y4453
2000-12-31 12:00:00,11028.659,Y4453
2001-12-31 12:00:00,11334.904,Y4453
2002-12-31 12:00:00,11759.322,Y4453
2003-12-31 12:00:00,12219.089,Y4453
2004-12-31 12:00:00,12837.68,Y4453
2005-12-31 12:00:00,13648.076,Y4453
2006-12-31 12:00:00,14641.534,Y4453
2007-12-31 12:00:00,15716.315,Y4453
2008-12-31 12:00:00,16096.77,Y4453
2009-12-31 12:00:00,15889.502,Y4453
2010-12-31 12:00:00,15916.407,Y4453
2011-12-31 12:00:00,16913.05,Y4453
2012-12-31 12:00:00,18127.329,Y4453
2013-12-31 12:00:00,17650.308,Y4453
2014-12-31 12:00:00,18201.484,Y4453
1969-12-31 12:00:00,385.1,Y4490
1970-12-31 12:00:00,413.1,Y4490
1971-12-31 12:00:00,426.0,Y4490
1972-12-31 12:00:00,468.1,Y4490
1973-12-31 12:00:00,535.0,Y4490
1974-12-31 12:00:00,580.8,Y4490
1975-12-31 12:00:00,644.0,Y4490
1976-12-31 12:00:00,693.8,Y4490
1977-12-31 12:00:00,760.3,Y4490
1978-12-31 12:00:00,791.3,Y4490
1979-12-31 12:00:00,887.3,Y4490
1980-12-31 12:00:00,980.3,Y4490
1981-12-31 12:00:00,972.9,Y4490
1982-12-31 12:00:00,1018.3,Y4490
1983-12-31 12:00:00,1030.0,Y4490
1984-12-31 12:00:00,1166.8,Y4490
1985-12-31 12:00:00,1221.1,Y4490
1986-12-31 12:00:00,1291.2,Y4490
1987-12-31 12:00:00,1398.4,Y4490
1988-12-31 12:00:00,1423.4,Y4490
1989-12-31 12:00:00,1505.6,Y4490
1990-12-31 12:00:00,1543.5,Y4490
1991-12-31 12:00:00,1556.9,Y4490
1992-12-31 12:00:00,1632.4,Y4490
1993-12-31 12:00:00,1651.7,Y4490
1994-12-31 12:00:00,1652.3,Y4490
1995-12-31 12:00:00,1616.1,Y4490
1996-12-31 12:00:00,1780.7,Y4490
1997-12-31 12:00:00,1806.3,Y4490
1998-12-31 12:00:00,1883.4,Y4490
1999-12-31 12:00:00,1935.4,Y4490
2000-12-31 12:00:00,1990.6,Y4490
2001-12-31 12:00:00,2103.0,Y4490
2002-12-31 12:00:00,2184.8,Y4490
2003-12-31 12:00:00,2316.6,Y4490
2004-12-31 12:00:00,2480.0,Y4490
2005-12-31 12:00:00,2466.8,Y4490
2006-12-31 12:00:00,2529.1,Y4490
2007-12-31 12:00:00,2799.6,Y4490
2008-12-31 12:00:00,2741.8,Y4490
2009-12-31 12:00:00,2674.2,Y4490
2010-12-31 12:00:00,2767.4,Y4490
2011-12-31 12:00:00,3026.1,Y4490
2012-12-31 12:00:00,3079.3,Y4490
2013-12-31 12:00:00,3277.4,Y4490
2014-12-31 12:00:00,3386.5,Y4490
1990-12-31 12:00:00,2890.0,Y4580
1991-12-31 12:00:00,2940.0,Y4580
1992-12-31 12:00:00,2890.0,Y4580
1993-12-31 12:00:00,2890.0,Y4580
1994-12-31 12:00:00,2950.0,Y4580
1995-12-31 12:00:00,2990.0,Y4580
1996-12-31 12:00:00,3140.0,Y4580
1997-12-31 12:00:00,3250.0,Y4580
1998-12-31 12:00:00,3320.0,Y4580
1999-12-31 12:00:00,3330.0,Y4580
2000-12-31 12:00:00,3360.0,Y4580
2001-12-31 12:00:00,3410.0,Y4580
2002-12-31 12:00:00,3410.0,Y4580
2003-12-31 12:00:00,3390.0,Y4580
2004-12-31 12:00:00,3420.0,Y4580
2005-12-31 12:00:00,3480.0,Y4580
2006-12-31 12:00:00,3550.0,Y4580
2007-12-31 12:00:00,3630.0,Y4580
2008-12-31 12:00:00,3520.0,Y4580
2009-12-31 12:00:00,3230.0,Y4580
2010-12-31 12:00:00,3200.0,Y4580
2011-12-31 12:00:00,3240.0,Y4580
2012-12-31 12:00:00,3360.0,Y4580
2013-12-31 12:00:00,3510.0,Y4580
2014-12-31 12:00:00,3610.0,Y4580
2015-12-31 12:00:00,3630.0,Y4580
1969-12-31 12:00:00,220.0,Y4649
1970-12-31 12:00:00,265.5,Y4649
1971-12-31 12:00:00,317.6,Y4649
1972-12-31 12:00:00,327.9,Y4649
1973-12-31 12:00:00,349.0,Y4649
1974-12-31 12:00:00,385.3,Y4649
1975-12-31 12:00:00,405.9,Y4649
1976-12-31 12:00:00,438.1,Y4649
1977-12-31 12:00:00,481.5,Y4649
1978-12-31 12:00:00,527.0,Y4649
1979-12-31 12:00:00,603.9,Y4649
1980-12-31 12:00:00,697.5,Y4649
1981-12-31 12:00:00,743.1,Y4649
1982-12-31 12:00:00,777.4,Y4649
1983-12-31 12:00:00,848.6,Y4649
1984-12-31 12:00:00,877.7,Y4649
1985-12-31 12:00:00,904.9,Y4649
1986-12-31 12:00:00,900.1,Y4649
1987-12-31 12:00:00,966.9,Y4649
1988-12-31 12:00:00,988.0,Y4649
1989-12-31 12:00:00,1092.5,Y4649
1990-12-31 12:00:00,1147.2,Y4649
1991-12-31 12:00:00,1212.0,Y4649
1992-12-31 12:00:00,1294.9,Y4649
1993-12-31 12:00:00,1329.2,Y4649
1994-12-31 12:00:00,1408.6,Y4649
1995-12-31 12:00:00,1459.2,Y4649
1996-12-31 12:00:00,1496.6,Y4649
1997-12-31 12:00:00,1576.1,Y4649
1998-12-31 12:00:00,1722.3,Y4649
1999-12-31 12:00:00,1738.3,Y4649
2000-12-31 12:00:00,1808.8,Y4649
2001-12-31 12:00:00,1947.7,Y4649
2002-12-31 12:00:00,1991.0,Y4649
2003-12-31 12:00:00,2067.2,Y4649
2004-12-31 12:00:00,2266.2,Y4649
2005-12-31 12:00:00,2356.7,Y4649
2006-12-31 12:00:00,2484.0,Y4649
2007-12-31 12:00:00,2692.6,Y4649
2008-12-31 12:00:00,2821.8,Y4649
2009-12-31 12:00:00,2980.3,Y4649
2010-12-31 12:00:00,3013.0,Y4649
2011-12-31 12:00:00,3185.5,Y4649
2012-12-31 12:00:00,3238.8,Y4649
2013-12-31 12:00:00,3273.3,Y4649
2014-12-31 12:00:00,3459.8,Y4649
1990-12-31 12:00:00,1490.0,Y4685
1991-12-31 12:00:00,1510.0,Y4685
1992-12-31 12:00:00,1640.0,Y4685
1993-12-31 12:00:00,1660.0,Y4685
1994-12-31 12:00:00,1700.0,Y4685
1995-12-31 12:00:00,1730.0,Y4685
1996-12-31 12:00:00,1750.0,Y4685
1997-12-31 12:00:00,1790.0,Y4685
1998-12-31 12:00:00,1880.0,Y4685
1999-12-31 12:00:00,1930.0,Y4685
2000-12-31 12:00:00,1980.0,Y4685
2001-12-31 12:00:00,2010.0,Y4685
2002-12-31 12:00:00,2000.0,Y4685
2003-12-31 12:00:00,1960.0,Y4685
2004-12-31 12:00:00,1930.0,Y4685
2005-12-31 12:00:00,1950.0,Y4685
2006-12-31 12:00:00,2010.0,Y4685
2007-12-31 12:00:00,2010.0,Y4685
2008-12-31 12:00:00,1990.0,Y4685
2009-12-31 12:00:00,1890.0,Y4685
2010-12-31 12:00:00,1890.0,Y4685
2011-12-31 12:00:00,1930.0,Y4685
2012-12-31 12:00:00,1970.0,Y4685
2013-12-31 12:00:00,2060.0,Y4685
2014-12-31 12:00:00,2160.0,Y4685
2015-12-31 12:00:00,2240.0,Y4685
1969-12-31 12:00:00,373.7,Y4811
1970-12-31 12:00:00,411.2,Y4811
1971-12-31 12:00:00,466.1,Y4811
1972-12-31 12:00:00,519.9,Y4811
1973-12-31 12:00:00,579.1,Y4811
1974-12-31 12:00:00,620.0,Y4811
1975-12-31 12:00:00,653.8,Y4811
1976-12-31 12:00:00,734.8,Y4811
1977-12-31 12:00:00,808.9,Y4811
1978-12-31 12:00:00,923.6,Y4811
1979-12-31 12:00:00,1005.1,Y4811
1980-12-31 12:00:00,1158.0,Y4811
1981-12-31 12:00:00,1332.3,Y4811
1982-12-31 12:00:00,1326.6,Y4811
1983-12-31 12:00:00,1434.0,Y4811
1984-12-31 12:00:00,1568.7,Y4811
1985-12-31 12:00:00,1746.5,Y4811
1986-12-31 12:00:00,1858.5,Y4811
1987-12-31 12:00:00,2023.4,Y4811
1988-12-31 12:00:00,2262.9,Y4811
1989-12-31 12:00:00,2427.8,Y4811
1990-12-31 12:00:00,2570.2,Y4811
1991-12-31 12:00:00,2640.5,Y4811
1992-12-31 12:00:00,2723.7,Y4811
1993-12-31 12:00:00,2798.5,Y4811
1994-12-31 12:00:00,2922.9,Y4811
1995-12-31 12:00:00,3157.1,Y4811
1996-12-31 12:00:00,3328.1,Y4811
1997-12-31 12:00:00,3483.0,Y4811
1998-12-31 12:00:00,3681.0,Y4811
1999-12-31 12:00:00,3795.7,Y4811
2000-12-31 12:00:00,3975.5,Y4811
2001-12-31 12:00:00,4235.2,Y4811
2002-12-31 12:00:00,4270.8,Y4811
2003-12-31 12:00:00,4427.0,Y4811
2004-12-31 12:00:00,4991.5,Y4811
2005-12-31 12:00:00,5373.0,Y4811
2006-12-31 12:00:00,6042.3,Y4811
2007-12-31 12:00:00,6188.7,Y4811
2008-12-31 12:00:00,6253.3,Y4811
2009-12-31 12:00:00,5309.3,Y4811
2010-12-31 12:00:00,5366.8,Y4811
2011-12-31 12:00:00,5952.5,Y4811
2012-12-31 12:00:00,6129.7,Y4811
2013-12-31 12:00:00,6158.6,Y4811
2014-12-31 12:00:00,6620.6,Y4811
2015-12-31 12:00:00,6797.8,Y4811
1990-12-31 12:00:00,3480.0,Y4960
1991-12-31 12:00:00,3480.0,Y4960
1992-12-31 12:00:00,3600.0,Y4960
1993-12-31 12:00:00,3940.0,Y4960
1994-12-31 12:00:00,4380.0,Y4960
1995-12-31 12:00:00,4560.0,Y4960
1996-12-31 12:00:00,4760.0,Y4960
1997-12-31 12:00:00,4880.0,Y4960
1998-12-31 12:00:00,5010.0,Y4960
1999-12-31 12:00:00,5160.0,Y4960
2000-12-31 12:00:00,5180.0,Y4960
2001-12-31 12:00:00,5070.0,Y4960
2002-12-31 12:00:00,4660.0,Y4960
2003-12-31 12:00:00,4510.0,Y4960
2004-12-31 12:00:00,4460.0,Y4960
2005-12-31 12:00:00,4670.0,Y4960
2006-12-31 12:00:00,4900.0,Y4960
2007-12-31 12:00:00,4950.0,Y4960
2008-12-31 12:00:00,4860.0,Y4960
2009-12-31 12:00:00,4740.0,Y4960
2010-12-31 12:00:00,4770.0,Y4960
2011-12-31 12:00:00,4900.0,Y4960
2012-12-31 12:00:00,5070.0,Y4960
2013-12-31 12:00:00,5290.0,Y4960
2014-12-31 12:00:00,5410.0,Y4960
2015-12-31 12:00:00,5570.0,Y4960
1969-12-31 12:00:00,276.2,Y5021
1970-12-31 12:00:00,303.2,Y5021
1971-12-31 12:00:00,327.8,Y5021
1972-12-31 12:00:00,362.5,Y5021
1973-12-31 12:00:00,422.1,Y5021
1974-12-31 12:00:00,481.9,Y5021
1975-12-31 12:00:00,492.5,Y5021
1976-12-31 12:00:00,526.3,Y5021
1977-12-31 12:00:00,548.1,Y5021
1978-12-31 12:00:00,603.0,Y5021
1979-12-31 12:00:00,702.2,Y5021
1980-12-31 12:00:00,714.7,Y5021
1981-12-31 12:00:00,795.0,Y5021
1982-12-31 12:00:00,856.4,Y5021
1983-12-31 12:00:00,893.5,Y5021
1984-12-31 12:00:00,1015.4,Y5021
1985-12-31 12:00:00,976.2,Y5021
1986-12-31 12:00:00,937.9,Y5021
1987-12-31 12:00:00,992.3,Y5021
1988-12-31 12:00:00,1054.3,Y5021
1989-12-31 12:00:00,1186.7,Y5021
1990-12-31 12:00:00,1213.8,Y5021
1991-12-31 12:00:00,1292.3,Y5021
1992-12-31 12:00:00,1393.4,Y5021
1993-12-31 12:00:00,1548.5,Y5021
1994-12-31 12:00:00,1566.1,Y5021
1995-12-31 12:00:00,1602.2,Y5021
1996-12-31 12:00:00,1685.9,Y5021
1997-12-31 12:00:00,1694.0,Y5021
1998-12-31 12:00:00,1813.9,Y5021
1999-12-31 12:00:00,1883.7,Y5021
2000-12-31 12:00:00,1898.3,Y5021
2001-12-31 12:00:00,2031.8,Y5021
2002-12-31 12:00:00,2085.6,Y5021
2003-12-31 12:00:00,2145.6,Y5021
2004-12-31 12:00:00,2309.9,Y5021
2005-12-31 12:00:00,2454.6,Y5021
2006-12-31 12:00:00,2611.6,Y5021
2007-12-31 12:00:00,2793.7,Y5021
2008-12-31 12:00:00,2910.4,Y5021
2009-12-31 12:00:00,2849.7,Y5021
2010-12-31 12:00:00,2965.8,Y5021
2011-12-31 12:00:00,3109.8,Y5021
2012-12-31 12:00:00,3143.5,Y5021
2013-12-31 12:00:00,3357.9,Y5021
2014-12-31 12:00:00,3387.0,Y5021
1969-12-31 12:00:00,728.01,Y5264
1970-12-31 12:00:00,776.63,Y5264
1971-12-31 12:00:00,830.1,Y5264
1972-12-31 12:00:00,947.49,Y5264
1973-12-31 12:00:00,1247.6,Y5264
1974-12-31 12:00:00,1164.29,Y5264
1975-12-31 12:00:00,1333.32,Y5264
1976-12-31 12:00:00,1281.68,Y5264
1977-12-31 12:00:00,1367.67,Y5264
1978-12-31 12:00:00,1666.34,Y5264
1979-12-31 12:00:00,1764.31,Y5264
1980-12-31 12:00:00,1856.36,Y5264
1981-12-31 12:00:00,2167.59,Y5264
1982-12-31 12:00:00,2153.29,Y5264
1983-12-31 12:00:00,2224.69,Y5264
1984-12-31 12:00:00,2322.32,Y5264
1985-12-31 12:00:00,2462.23,Y5264
1986-12-31 12:00:00,2561.21,Y5264
1987-12-31 12:00:00,2583.49,Y5264
1988-12-31 12:00:00,2481.54,Y5264
1989-12-31 12:00:00,2945.41,Y5264
1990-12-31 12:00:00,2844.44,Y5264
1991-12-31 12:00:00,2972.63,Y5264
1992-12-31 12:00:00,3140.98,Y5264
1993-12-31 12:00:00,2974.5,Y5264
1994-12-31 12:00:00,3567.22,Y5264
1995-12-31 12:00:00,3611.35,Y5264
1996-12-31 12:00:00,4122.77,Y5264
1997-12-31 12:00:00,4248.08,Y5264
1998-12-31 12:00:00,4172.41,Y5264
1999-12-31 12:00:00,4125.0,Y5264
2000-12-31 12:00:00,4416.77,Y5264
2001-12-31 12:00:00,4361.38,Y5264
2002-12-31 12:00:00,4372.41,Y5264
2003-12-31 12:00:00,4568.94,Y5264
2004-12-31 12:00:00,5216.05,Y5264
2005-12-31 12:00:00,5381.63,Y5264
2006-12-31 12:00:00,5501.09,Y5264
2007-12-31 12:00:00,6087.36,Y5264
2008-12-31 12:00:00,6600.53,Y5264
2009-12-31 12:00:00,5978.81,Y5264
2010-12-31 12:00:00,6305.76,Y5264
2011-12-31 12:00:00,7489.25,Y5264
2012-12-31 12:00:00,7698.53,Y5264
2013-12-31 12:00:00,7454.2,Y5264
2014-12-31 12:00:00,8000.39,Y5264
1969-12-31 12:00:00,356.84,Y5375
1970-12-31 12:00:00,401.35,Y5375
1971-12-31 12:00:00,448.44,Y5375
1972-12-31 12:00:00,518.21,Y5375
1973-12-31 12:00:00,597.81,Y5375
1974-12-31 12:00:00,641.78,Y5375
1975-12-31 12:00:00,735.51,Y5375
1976-12-31 12:00:00,801.99,Y5375
1977-12-31 12:00:00,960.1,Y5375
1978-12-31 12:00:00,1134.4,Y5375
1979-12-31 12:00:00,1203.47,Y5375
1980-12-31 12:00:00,1270.08,Y5375
1981-12-31 12:00:00,1537.54,Y5375
1982-12-31 12:00:00,1678.25,Y5375
1983-12-31 12:00:00,1720.56,Y5375
1984-12-31 12:00:00,1868.05,Y5375
1985-12-31 12:00:00,2061.63,Y5375
1986-12-31 12:00:00,2079.53,Y5375
1987-12-31 12:00:00,2185.76,Y5375
1988-12-31 12:00:00,2245.15,Y5375
1989-12-31 12:00:00,2344.64,Y5375
1990-12-31 12:00:00,2457.49,Y5375
1991-12-31 12:00:00,2532.32,Y5375
1992-12-31 12:00:00,2820.6,Y5375
1993-12-31 12:00:00,2946.38,Y5375
1994-12-31 12:00:00,3136.12,Y5375
1995-12-31 12:00:00,3261.35,Y5375
1996-12-31 12:00:00,3497.95,Y5375
1997-12-31 12:00:00,3686.44,Y5375
1998-12-31 12:00:00,3888.92,Y5375
1999-12-31 12:00:00,4080.42,Y5375
2000-12-31 12:00:00,4511.12,Y5375
2001-12-31 12:00:00,4973.66,Y5375
2002-12-31 12:00:00,5120.61,Y5375
2003-12-31 12:00:00,5408.17,Y5375
2004-12-31 12:00:00,5793.51,Y5375
2005-12-31 12:00:00,6314.1,Y5375
2006-12-31 12:00:00,6969.91,Y5375
2007-12-31 12:00:00,7755.6,Y5375
2008-12-31 12:00:00,8952.47,Y5375
2009-12-31 12:00:00,9226.03,Y5375
2010-12-31 12:00:00,9695.99,Y5375
2011-12-31 12:00:00,10425.59,Y5375
2012-12-31 12:00:00,10657.34,Y5375
2013-12-31 12:00:00,10625.61,Y5375
2014-12-31 12:00:00,10830.47,Y5375
1990-12-31 12:00:00,3109.0,Y5621
1991-12-31 12:00:00,3027.0,Y5621
1992-12-31 12:00:00,3029.0,Y5621
1993-12-31 12:00:00,3099.0,Y5621
1994-12-31 12:00:00,3176.0,Y5621
1995-12-31 12:00:00,3210.0,Y5621
1996-12-31 12:00:00,3273.0,Y5621
1997-12-31 12:00:00,3416.0,Y5621
1998-12-31 12:00:00,3566.0,Y5621
1999-12-31 12:00:00,3726.0,Y5621
2000-12-31 12:00:00,3875.0,Y5621
2001-12-31 12:00:00,3887.0,Y5621
2002-12-31 12:00:00,3907.0,Y5621
2003-12-31 12:00:00,3986.0,Y5621
2004-12-31 12:00:00,4029.0,Y5621
2005-12-31 12:00:00,4125.0,Y5621
2006-12-31 12:00:00,4187.0,Y5621
2007-12-31 12:00:00,4172.0,Y5621
2008-12-31 12:00:00,4157.0,Y5621
2009-12-31 12:00:00,4081.0,Y5621
2010-12-31 12:00:00,4088.0,Y5621
2011-12-31 12:00:00,4106.0,Y5621
2012-12-31 12:00:00,4134.0,Y5621
2013-12-31 12:00:00,4172.0,Y5621
2014-12-31 12:00:00,4215.0,Y5621
2015-12-31 12:00:00,4279.0,Y5621
1969-12-31 12:00:00,777.165,Y5696
1970-12-31 12:00:00,818.89,Y5696
1971-12-31 12:00:00,861.367,Y5696
1972-12-31 12:00:00,936.782,Y5696
1973-12-31 12:00:00,1043.77,Y5696
1974-12-31 12:00:00,1153.784,Y5696
1975-12-31 12:00:00,1277.445,Y5696
1976-12-31 12:00:00,1402.664,Y5696
1977-12-31 12:00:00,1570.9,Y5696
1978-12-31 12:00:00,1744.967,Y5696
1979-12-31 12:00:00,1937.049,Y5696
1980-12-31 12:00:00,2118.522,Y5696
1981-12-31 12:00:00,2344.637,Y5696
1982-12-31 12:00:00,2453.378,Y5696
1983-12-31 12:00:00,2630.044,Y5696
1984-12-31 12:00:00,2871.287,Y5696
1985-12-31 12:00:00,3062.464,Y5696
1986-12-31 12:00:00,3295.041,Y5696
1987-12-31 12:00:00,3526.38,Y5696
1988-12-31 12:00:00,3817.113,Y5696
1989-12-31 12:00:00,4195.241,Y5696
1990-12-31 12:00:00,4324.731,Y5696
1991-12-31 12:00:00,4531.154,Y5696
1992-12-31 12:00:00,4777.376,Y5696
1993-12-31 12:00:00,5031.117,Y5696
1994-12-31 12:00:00,5301.276,Y5696
1995-12-31 12:00:00,5584.859,Y5696
1996-12-31 12:00:00,5859.77,Y5696
1997-12-31 12:00:00,6077.87,Y5696
1998-12-31 12:00:00,6412.369,Y5696
1999-12-31 12:00:00,6538.356,Y5696
2000-12-31 12:00:00,6790.808,Y5696
2001-12-31 12:00:00,7008.565,Y5696
2002-12-31 12:00:00,7234.932,Y5696
2003-12-31 12:00:00,7550.852,Y5696
2004-12-31 12:00:00,7778.965,Y5696
2005-12-31 12:00:00,8014.001,Y5696
2006-12-31 12:00:00,8363.236,Y5696
2007-12-31 12:00:00,8626.901,Y5696
2008-12-31 12:00:00,9044.383,Y5696
2009-12-31 12:00:00,8805.951,Y5696
2010-12-31 12:00:00,8921.149,Y5696
2011-12-31 12:00:00,9550.14,Y5696
2012-12-31 12:00:00,9875.254,Y5696
2013-12-31 12:00:00,10262.124,Y5696
2014-12-31 12:00:00,10658.638,Y5696
1969-12-31 12:00:00,793.27,Y5818
1970-12-31 12:00:00,882.87,Y5818
1971-12-31 12:00:00,916.31,Y5818
1972-12-31 12:00:00,1057.87,Y5818
1973-12-31 12:00:00,1306.17,Y5818
1974-12-31 12:00:00,1381.92,Y5818
1975-12-31 12:00:00,1346.23,Y5818
1976-12-31 12:00:00,1400.27,Y5818
1977-12-31 12:00:00,1813.32,Y5818
1978-12-31 12:00:00,1957.52,Y5818
1979-12-31 12:00:00,2085.93,Y5818
1980-12-31 12:00:00,2322.18,Y5818
1981-12-31 12:00:00,2565.91,Y5818
1982-12-31 12:00:00,2619.15,Y5818
1983-12-31 12:00:00,2640.53,Y5818
1984-12-31 12:00:00,3030.02,Y5818
1985-12-31 12:00:00,3239.12,Y5818
1986-12-31 12:00:00,3353.24,Y5818
1987-12-31 12:00:00,3641.45,Y5818
1988-12-31 12:00:00,3503.15,Y5818
1989-12-31 12:00:00,3950.6,Y5818
1990-12-31 12:00:00,4133.73,Y5818
1991-12-31 12:00:00,4240.78,Y5818
1992-12-31 12:00:00,4580.11,Y5818
1993-12-31 12:00:00,4535.58,Y5818
1994-12-31 12:00:00,5049.45,Y5818
1995-12-31 12:00:00,5088.07,Y5818
1996-12-31 12:00:00,5791.89,Y5818
1997-12-31 12:00:00,5733.74,Y5818
1998-12-31 12:00:00,6322.3,Y5818
1999-12-31 12:00:00,6517.42,Y5818
2000-12-31 12:00:00,6698.6,Y5818
2001-12-31 12:00:00,6864.99,Y5818
2002-12-31 12:00:00,6975.12,Y5818
2003-12-31 12:00:00,7261.52,Y5818
2004-12-31 12:00:00,7661.41,Y5818
2005-12-31 12:00:00,8053.38,Y5818
2006-12-31 12:00:00,8470.18,Y5818
2007-12-31 12:00:00,8956.7,Y5818
2008-12-31 12:00:00,9620.57,Y5818
2009-12-31 12:00:00,9214.18,Y5818
2010-12-31 12:00:00,9755.21,Y5818
2011-12-31 12:00:00,10438.48,Y5818
2012-12-31 12:00:00,10884.5,Y5818
2013-12-31 12:00:00,11255.51,Y5818
2014-12-31 12:00:00,11275.51,Y5818
1969-12-31 12:00:00,366.8,Y6292
1970-12-31 12:00:00,391.8,Y6292
1971-12-31 12:00:00,414.1,Y6292
1972-12-31 12:00:00,444.0,Y6292
1973-12-31 12:00:00,491.2,Y6292
1974-12-31 12:00:00,533.9,Y6292
1975-12-31 12:00:00,570.2,Y6292
1976-12-31 12:00:00,617.8,Y6292
1977-12-31 12:00:00,667.1,Y6292
1978-12-31 12:00:00,722.9,Y6292
1979-12-31 12:00:00,779.1,Y6292
1980-12-31 12:00:00,887.9,Y6292
