datetime,value,label
2010-12-19,367.0,transactions
2010-12-20,773.0,transactions
2010-12-21,434.0,transactions
2010-12-22,502.0,transactions
2010-12-23,374.0,transactions
2010-12-24,383.0,transactions
2010-12-25,466.0,transactions
2010-12-26,439.0,transactions
2010-12-27,360.0,transactions
2010-12-28,492.0,transactions
2010-12-29,348.0,transactions
2010-12-30,424.0,transactions
2010-12-31,393.0,transactions
2011-01-01,478.0,transactions
2011-01-02,394.0,transactions
2011-01-03,972.0,transactions
2011-01-04,838.0,transactions
2011-01-05,1156.0,transactions
2011-01-06,553.0,transactions
2011-01-07,856.0,transactions
2011-01-08,1266.0,transactions
2011-01-09,1060.0,transactions
2011-01-10,1150.0,transactions
2011-01-11,1190.0,transactions
2011-01-12,995.0,transactions
2011-01-13,1078.0,transactions
2011-01-14,1081.0,transactions
2011-01-15,805.0,transactions
2011-01-16,757.0,transactions
2011-01-17,649.0,transactions
2011-01-18,677.0,transactions
2011-01-19,748.0,transactions
2011-01-20,738.0,transactions
2011-01-21,992.0,transactions
2011-01-22,1257.0,transactions
2011-01-23,911.0,transactions
2011-01-24,1131.0,transactions
2011-01-25,733.0,transactions
2011-01-26,825.0,transactions
2011-01-27,681.0,transactions
2011-01-28,923.0,transactions
2011-01-29,1186.0,transactions
2011-01-30,2436.0,transactions
2011-01-31,1223.0,transactions
2011-02-01,849.0,transactions
2011-02-02,738.0,transactions
2011-02-03,629.0,transactions
2011-02-04,760.0,transactions
2011-02-05,653.0,transactions
2011-02-06,732.0,transactions
2011-02-07,689.0,transactions
2011-02-08,678.0,transactions
2011-02-09,1035.0,transactions
2011-02-10,1848.0,transactions
2011-02-11,2169.0,transactions
2011-02-12,1716.0,transactions
2011-02-13,1624.0,transactions
2011-02-14,1810.0,transactions
2011-02-15,1999.0,transactions
2011-02-16,1858.0,transactions
2011-02-17,2019.0,transactions
2011-02-18,1844.0,transactions
2011-02-19,1422.0,transactions
2011-02-20,1741.0,transactions
2011-02-21,1776.0,transactions
2011-02-22,1985.0,transactions
2011-02-23,2020.0,transactions
2011-02-24,1902.0,transactions
2011-02-25,1835.0,transactions
2011-02-26,1676.0,transactions
2011-02-27,2025.0,transactions
2011-02-28,1570.0,transactions
2011-03-01,2599.0,transactions
2011-03-02,1841.0,transactions
2011-03-03,3018.0,transactions
2011-03-04,1761.0,transactions
2011-03-05,1771.0,transactions
2011-03-06,1757.0,transactions
2011-03-07,1715.0,transactions
2011-03-08,2253.0,transactions
2011-03-09,1674.0,transactions
2011-03-10,1551.0,transactions
2011-03-11,1754.0,transactions
2011-03-12,2816.0,transactions
2011-03-13,2594.0,transactions
2011-03-14,2531.0,transactions
2011-03-15,2742.0,transactions
2011-03-16,3047.0,transactions
2011-03-17,3226.0,transactions
2011-03-18,2251.0,transactions
2011-03-19,3074.0,transactions
2011-03-20,3939.0,transactions
2011-03-21,5707.0,transactions
2011-03-22,2119.0,transactions
2011-03-23,4413.0,transactions
2011-03-24,2012.0,transactions
2011-03-25,1826.0,transactions
2011-03-26,3197.0,transactions
2011-03-27,2320.0,transactions
2011-03-28,2763.0,transactions
2011-03-29,2555.0,transactions
2011-03-30,1600.0,transactions
2011-03-31,1894.0,transactions
2011-04-01,1403.0,transactions
2011-04-02,1592.0,transactions
2011-04-03,1630.0,transactions
2011-04-04,2131.0,transactions
2011-04-05,1925.0,transactions
2011-04-06,1716.0,transactions
2011-04-07,1530.0,transactions
2011-04-08,1601.0,transactions
2011-04-09,1577.0,transactions
2011-04-10,1571.0,transactions
2011-04-11,1780.0,transactions
2011-04-12,1914.0,transactions
2011-04-13,2177.0,transactions
2011-04-14,2721.0,transactions
2011-04-15,1882.0,transactions
2011-04-16,1981.0,transactions
2011-04-17,2077.0,transactions
2011-04-18,2887.0,transactions
2011-04-19,3444.0,transactions
2011-04-20,2825.0,transactions
2011-04-21,1768.0,transactions
2011-04-22,1921.0,transactions
2011-04-23,2138.0,transactions
2011-04-24,2111.0,transactions
2011-04-25,2400.0,transactions
2011-04-26,3260.0,transactions
2011-04-27,4397.0,transactions
2011-04-28,2871.0,transactions
2011-04-29,3334.0,transactions
2011-04-30,4284.0,transactions
2011-05-01,3770.0,transactions
2011-05-02,2898.0,transactions
2011-05-03,2739.0,transactions
2011-05-04,2603.0,transactions
2011-05-05,3245.0,transactions
2011-05-06,3072.0,transactions
2011-05-07,3673.0,transactions
2011-05-08,2679.0,transactions
2011-05-09,3277.0,transactions
2011-05-10,2968.0,transactions
2011-05-11,2899.0,transactions
2011-05-12,3192.0,transactions
2011-05-13,3857.0,transactions
2011-05-14,4172.0,transactions
2011-05-15,3550.0,transactions
2011-05-16,4102.0,transactions
2011-05-17,4207.0,transactions
2011-05-18,5293.0,transactions
2011-05-19,4492.0,transactions
2011-05-20,4575.0,transactions
2011-05-21,4744.0,transactions
2011-05-22,5030.0,transactions
2011-05-23,5459.0,transactions
2011-05-24,5566.0,transactions
2011-05-25,5951.0,transactions
2011-05-26,6671.0,transactions
2011-05-27,4686.0,transactions
2011-05-28,4858.0,transactions
2011-05-29,4573.0,transactions
2011-05-30,5183.0,transactions
2011-05-31,5913.0,transactions
2011-06-01,6352.0,transactions
2011-06-02,6946.0,transactions
2011-06-03,8239.0,transactions
2011-06-04,8587.0,transactions
2011-06-05,8384.0,transactions
2011-06-06,9470.0,transactions
2011-06-07,8832.0,transactions
2011-06-08,11630.0,transactions
2011-06-09,11954.0,transactions
2011-06-10,11046.0,transactions
2011-06-11,10645.0,transactions
2011-06-12,12207.0,transactions
2011-06-13,11019.0,transactions
2011-06-14,13911.0,transactions
2011-06-15,12326.0,transactions
2011-06-16,12566.0,transactions
2011-06-17,11110.0,transactions
2011-06-18,11366.0,transactions
2011-06-19,11249.0,transactions
2011-06-20,10991.0,transactions
2011-06-21,9451.0,transactions
2011-06-22,11259.0,transactions
2011-06-23,10178.0,transactions
2011-06-24,10706.0,transactions
2011-06-25,9550.0,transactions
2011-06-26,9836.0,transactions
2011-06-27,11582.0,transactions
2011-06-28,10559.0,transactions
2011-06-29,9830.0,transactions
2011-06-30,9445.0,transactions
2011-07-01,10430.0,transactions
2011-07-02,7849.0,transactions
2011-07-03,8199.0,transactions
2011-07-04,9434.0,transactions
2011-07-05,8826.0,transactions
2011-07-06,10362.0,transactions
2011-07-07,9049.0,transactions
2011-07-08,8363.0,transactions
2011-07-09,7702.0,transactions
2011-07-10,8255.0,transactions
2011-07-11,10366.0,transactions
2011-07-12,8006.0,transactions
2011-07-13,9002.0,transactions
2011-07-14,8572.0,transactions
2011-07-15,7836.0,transactions
2011-07-16,8719.0,transactions
2011-07-17,8209.0,transactions
2011-07-18,8806.0,transactions
2011-07-19,9043.0,transactions
2011-07-20,8714.0,transactions
2011-07-21,8011.0,transactions
2011-07-22,8840.0,transactions
2011-07-23,7269.0,transactions
2011-07-24,8053.0,transactions
2011-07-25,9320.0,transactions
2011-07-26,8194.0,transactions
2011-07-27,7821.0,transactions
2011-07-28,7964.0,transactions
2011-07-29,7151.0,transactions
2011-07-30,6057.0,transactions
2011-07-31,7924.0,transactions
2011-08-01,8030.0,transactions
2011-08-02,8663.0,transactions
2011-08-03,7580.0,transactions
2011-08-04,8178.0,transactions
2011-08-05,7220.0,transactions
2011-08-06,6712.0,transactions
2011-08-07,6584.0,transactions
2011-08-08,7131.0,transactions
2011-08-09,9073.0,transactions
2011-08-10,8183.0,transactions
2011-08-11,7459.0,transactions
2011-08-12,7034.0,transactions
2011-08-13,7268.0,transactions
2011-08-14,7339.0,transactions
2011-08-15,8250.0,transactions
2011-08-16,9493.0,transactions
2011-08-17,7586.0,transactions
2011-08-18,7271.0,transactions
2011-08-19,7483.0,transactions
2011-08-20,7039.0,transactions
2011-08-21,7507.0,transactions
2011-08-22,7646.0,transactions
2011-08-23,7122.0,transactions
2011-08-24,7233.0,transactions
2011-08-25,7106.0,transactions
2011-08-26,7274.0,transactions
2011-08-27,6239.0,transactions
2011-08-28,5473.0,transactions
2011-08-29,7956.0,transactions
2011-08-30,7658.0,transactions
2011-08-31,7137.0,transactions
2011-09-01,7074.0,transactions
2011-09-02,6870.0,transactions
2011-09-03,5780.0,transactions
2011-09-04,7124.0,transactions
2011-09-05,6883.0,transactions
2011-09-06,7679.0,transactions
2011-09-07,6954.0,transactions
2011-09-08,6368.0,transactions
2011-09-09,7222.0,transactions
2011-09-10,5860.0,transactions
2011-09-11,6318.0,transactions
2011-09-12,6442.0,transactions
2011-09-13,6377.0,transactions
2011-09-14,6054.0,transactions
2011-09-15,6318.0,transactions
2011-09-16,6090.0,transactions
2011-09-17,5320.0,transactions
2011-09-18,5828.0,transactions
2011-09-19,6526.0,transactions
2011-09-20,8005.0,transactions
2011-09-21,7538.0,transactions
2011-09-22,5991.0,transactions
2011-09-23,6195.0,transactions
2011-09-24,5599.0,transactions
2011-09-25,5585.0,transactions
2011-09-26,5505.0,transactions
2011-09-27,5968.0,transactions
2011-09-28,5870.0,transactions
2011-09-29,5464.0,transactions
2011-09-30,5743.0,transactions
2011-10-01,5231.0,transactions
2011-10-02,4914.0,transactions
2011-10-03,6376.0,transactions
2011-10-04,5697.0,transactions
2011-10-05,5626.0,transactions
2011-10-06,5784.0,transactions
2011-10-07,5536.0,transactions
2011-10-08,5283.0,transactions
2011-10-09,5330.0,transactions
2011-10-10,5759.0,transactions
2011-10-11,5837.0,transactions
2011-10-12,5829.0,transactions
2011-10-13,4887.0,transactions
2011-10-14,5972.0,transactions
2011-10-15,5445.0,transactions
2011-10-16,4862.0,transactions
2011-10-17,5663.0,transactions
2011-10-18,4743.0,transactions
2011-10-19,4997.0,transactions
2011-10-20,4534.0,transactions
2011-10-21,5085.0,transactions
2011-10-22,5016.0,transactions
2011-10-23,5500.0,transactions
2011-10-24,5807.0,transactions
2011-10-25,5097.0,transactions
2011-10-26,5155.0,transactions
2011-10-27,4577.0,transactions
2011-10-28,5013.0,transactions
2011-10-29,5483.0,transactions
2011-10-30,4869.0,transactions
2011-10-31,5051.0,transactions
2011-11-01,5627.0,transactions
2011-11-02,5837.0,transactions
2011-11-03,6128.0,transactions
2011-11-04,6393.0,transactions
2011-11-05,5782.0,transactions
2011-11-06,4890.0,transactions
2011-11-07,5364.0,transactions
2011-11-08,5845.0,transactions
2011-11-09,6287.0,transactions
2011-11-10,6400.0,transactions
2011-11-11,4974.0,transactions
2011-11-12,4984.0,transactions
2011-11-13,5230.0,transactions
2011-11-14,5765.0,transactions
2011-11-15,5941.0,transactions
2011-11-16,5913.0,transactions
2011-11-17,4820.0,transactions
2011-11-18,5036.0,transactions
2011-11-19,4601.0,transactions
2011-11-20,4982.0,transactions
2011-11-21,4652.0,transactions
2011-11-22,5351.0,transactions
2011-11-23,5464.0,transactions
2011-11-24,4905.0,transactions
2011-11-25,5351.0,transactions
2011-11-26,4632.0,transactions
2011-11-27,4947.0,transactions
2011-11-28,5803.0,transactions
2011-11-29,6276.0,transactions
2011-11-30,6695.0,transactions
2011-12-01,6170.0,transactions
2011-12-02,6172.0,transactions
2011-12-03,5479.0,transactions
2011-12-04,5249.0,transactions
2011-12-05,6079.0,transactions
2011-12-06,7807.0,transactions
2011-12-07,5997.0,transactions
2011-12-08,5656.0,transactions
2011-12-09,5441.0,transactions
2011-12-10,5534.0,transactions
2011-12-11,5109.0,transactions
2011-12-12,4735.0,transactions
2011-12-13,5274.0,transactions
2011-12-14,5539.0,transactions
2011-12-15,4738.0,transactions
2011-12-16,5046.0,transactions
2011-12-17,4843.0,transactions
2011-12-18,4488.0,transactions
2011-12-19,5685.0,transactions
2011-12-20,6161.0,transactions
2011-12-21,5428.0,transactions
2011-12-22,5711.0,transactions
2011-12-23,5540.0,transactions
2011-12-24,4513.0,transactions
2011-12-25,5112.0,transactions
2011-12-26,5464.0,transactions
2011-12-27,5066.0,transactions
2011-12-28,4845.0,transactions
2011-12-29,5074.0,transactions
2011-12-30,4909.0,transactions
2011-12-31,4986.0,transactions
2012-01-01,4848.0,transactions
2012-01-02,5259.0,transactions
2012-01-03,5614.0,transactions
2012-01-04,5582.0,transactions
2012-01-05,6847.0,transactions
2012-01-06,6473.0,transactions
2012-01-07,5721.0,transactions
2012-01-08,6241.0,transactions
2012-01-09,5948.0,transactions
2012-01-10,6536.0,transactions
2012-01-11,6986.0,transactions
2012-01-12,6541.0,transactions
2012-01-13,6707.0,transactions
2012-01-14,6657.0,transactions
2012-01-15,6173.0,transactions
2012-01-16,6799.0,transactions
2012-01-17,6595.0,transactions
2012-01-18,6519.0,transactions
2012-01-19,6752.0,transactions
2012-01-20,6635.0,transactions
2012-01-21,6202.0,transactions
2012-01-22,5189.0,transactions
2012-01-23,5930.0,transactions
2012-01-24,7129.0,transactions
2012-01-25,7813.0,transactions
2012-01-26,6460.0,transactions
2012-01-27,6196.0,transactions
2012-01-28,5765.0,transactions
2012-01-29,6259.0,transactions
2012-01-30,5981.0,transactions
2012-01-31,6775.0,transactions
2012-02-01,6361.0,transactions
2012-02-02,7005.0,transactions
2012-02-03,6892.0,transactions
2012-02-04,7080.0,transactions
2012-02-05,6632.0,transactions
2012-02-06,5990.0,transactions
2012-02-07,6875.0,transactions
2012-02-08,6879.0,transactions
2012-02-09,7343.0,transactions
2012-02-10,8318.0,transactions
2012-02-11,7529.0,transactions
2012-02-12,6872.0,transactions
2012-02-13,7855.0,transactions
2012-02-14,9351.0,transactions
2012-02-15,9203.0,transactions
2012-02-16,9399.0,transactions
2012-02-17,6626.0,transactions
2012-02-18,6345.0,transactions
2012-02-19,5800.0,transactions
2012-02-20,6199.0,transactions
2012-02-21,6291.0,transactions
2012-02-22,7035.0,transactions
2012-02-23,7848.0,transactions
2012-02-24,6781.0,transactions
2012-02-25,6141.0,transactions
2012-02-26,5671.0,transactions
2012-02-27,6581.0,transactions
2012-02-28,6565.0,transactions
2012-02-29,6540.0,transactions
2012-03-01,6660.0,transactions
2012-03-02,7511.0,transactions
2012-03-03,5074.0,transactions
2012-03-04,6454.0,transactions
2012-03-05,6834.0,transactions
2012-03-06,6231.0,transactions
2012-03-07,6481.0,transactions
2012-03-08,6481.0,transactions
2012-03-09,6334.0,transactions
2012-03-10,5205.0,transactions
2012-03-11,5089.0,transactions
2012-03-12,5975.0,transactions
2012-03-13,7235.0,transactions
2012-03-14,6758.0,transactions
2012-03-15,6163.0,transactions
2012-03-16,6782.0,transactions
2012-03-17,6706.0,transactions
2012-03-18,5879.0,transactions
2012-03-19,6509.0,transactions
2012-03-20,6674.0,transactions
2012-03-21,6842.0,transactions
2012-03-22,6429.0,transactions
2012-03-23,6030.0,transactions
2012-03-24,6191.0,transactions
2012-03-25,6055.0,transactions
2012-03-26,6468.0,transactions
2012-03-27,6510.0,transactions
2012-03-28,7089.0,transactions
2012-03-29,7377.0,transactions
2012-03-30,6674.0,transactions
2012-03-31,6022.0,transactions
2012-04-01,5421.0,transactions
2012-04-02,6356.0,transactions
2012-04-03,7606.0,transactions
2012-04-04,7006.0,transactions
2012-04-05,6911.0,transactions
2012-04-06,6563.0,transactions
2012-04-07,5951.0,transactions
2012-04-08,5765.0,transactions
2012-04-09,6471.0,transactions
2012-04-10,8321.0,transactions
2012-04-11,7717.0,transactions
2012-04-12,8163.0,transactions
2012-04-13,6918.0,transactions
2012-04-14,7888.0,transactions
2012-04-15,7264.0,transactions
2012-04-16,8427.0,transactions
2012-04-17,7670.0,transactions
2012-04-18,8450.0,transactions
2012-04-19,7743.0,transactions
2012-04-20,8131.0,transactions
2012-04-21,7047.0,transactions
2012-04-22,6214.0,transactions
2012-04-23,6969.0,transactions
2012-04-24,7522.0,transactions
2012-04-25,7430.0,transactions
2012-04-26,9944.0,transactions
2012-04-27,7060.0,transactions
2012-04-28,7275.0,transactions
2012-04-29,7550.0,transactions
2012-04-30,9234.0,transactions
2012-05-01,10038.0,transactions
2012-05-02,9828.0,transactions
2012-05-03,13845.0,transactions
2012-05-04,13937.0,transactions
2012-05-05,12831.0,transactions
2012-05-06,10986.0,transactions
2012-05-07,18077.0,transactions
2012-05-08,17543.0,transactions
2012-05-09,17079.0,transactions
2012-05-10,11653.0,transactions
2012-05-11,18918.0,transactions
2012-05-12,18198.0,transactions
2012-05-13,14597.0,transactions
2012-05-14,28210.0,transactions
2012-05-15,22105.0,transactions
2012-05-16,17957.0,transactions
2012-05-17,16819.0,transactions
2012-05-18,24336.0,transactions
2012-05-19,35255.0,transactions
2012-05-20,31322.0,transactions
2012-05-21,31478.0,transactions
2012-05-22,23365.0,transactions
2012-05-23,27302.0,transactions
2012-05-24,26464.0,transactions
2012-05-25,28878.0,transactions
2012-05-26,23137.0,transactions
2012-05-27,26288.0,transactions
2012-05-28,29746.0,transactions
2012-05-29,29690.0,transactions
2012-05-30,25449.0,transactions
2012-05-31,20875.0,transactions
2012-06-01,26917.0,transactions
2012-06-02,12640.0,transactions
2012-06-03,33448.0,transactions
2012-06-04,45783.0,transactions
2012-06-05,44217.0,transactions
2012-06-06,15784.0,transactions
2012-06-07,33064.0,transactions
2012-06-08,23756.0,transactions
2012-06-09,32879.0,transactions
2012-06-10,40555.0,transactions
2012-06-11,32391.0,transactions
2012-06-12,18087.0,transactions
2012-06-13,56644.0,transactions
2012-06-14,61782.0,transactions
2012-06-15,54827.0,transactions
2012-06-16,43126.0,transactions
2012-06-17,43745.0,transactions
2012-06-18,38896.0,transactions
2012-06-19,35815.0,transactions
2012-06-20,32101.0,transactions
2012-06-21,26646.0,transactions
2012-06-22,23427.0,transactions
2012-06-23,22139.0,transactions
2012-06-24,22261.0,transactions
2012-06-25,28559.0,transactions
2012-06-26,30086.0,transactions
2012-06-27,30712.0,transactions
2012-06-28,26385.0,transactions
2012-06-29,22731.0,transactions
2012-06-30,22486.0,transactions
2012-07-01,19134.0,transactions
2012-07-02,24995.0,transactions
2012-07-03,22507.0,transactions
2012-07-04,23014.0,transactions
2012-07-05,21499.0,transactions
2012-07-06,23761.0,transactions
2012-07-07,25449.0,transactions
2012-07-08,20646.0,transactions
2012-07-09,24966.0,transactions
2012-07-10,34930.0,transactions
2012-07-11,31116.0,transactions
2012-07-12,24153.0,transactions
2012-07-13,24393.0,transactions
2012-07-14,22626.0,transactions
2012-07-15,26205.0,transactions
2012-07-16,31229.0,transactions
2012-07-17,35029.0,transactions
2012-07-18,32433.0,transactions
2012-07-19,30900.0,transactions
2012-07-20,36646.0,transactions
2012-07-21,34452.0,transactions
2012-07-22,34705.0,transactions
2012-07-23,32557.0,transactions
2012-07-24,28208.0,transactions
2012-07-25,27167.0,transactions
2012-07-26,30538.0,transactions
2012-07-27,26977.0,transactions
2012-07-28,35077.0,transactions
2012-07-29,34317.0,transactions
2012-07-30,34219.0,transactions
2012-07-31,41377.0,transactions
2012-08-01,30404.0,transactions
2012-08-02,33046.0,transactions
2012-08-03,27618.0,transactions
2012-08-04,28854.0,transactions
2012-08-05,33144.0,transactions
2012-08-06,35260.0,transactions
2012-08-07,29439.0,transactions
2012-08-08,40002.0,transactions
2012-08-09,29772.0,transactions
2012-08-10,28219.0,transactions
2012-08-11,32971.0,transactions
2012-08-12,34477.0,transactions
2012-08-13,48712.0,transactions
2012-08-14,34349.0,transactions
2012-08-15,52802.0,transactions
2012-08-16,46323.0,transactions
2012-08-17,40416.0,transactions
2012-08-18,37011.0,transactions
2012-08-19,36769.0,transactions
2012-08-20,35663.0,transactions
2012-08-21,42242.0,transactions
2012-08-22,37718.0,transactions
2012-08-23,31653.0,transactions
2012-08-24,32127.0,transactions
2012-08-25,33301.0,transactions
2012-08-26,29341.0,transactions
2012-08-27,32951.0,transactions
2012-08-28,29687.0,transactions
2012-08-29,34041.0,transactions
2012-08-30,33760.0,transactions
2012-08-31,40484.0,transactions
2012-09-01,40613.0,transactions
2012-09-02,33424.0,transactions
2012-09-03,38081.0,transactions
2012-09-04,39793.0,transactions
2012-09-05,40955.0,transactions
2012-09-06,42619.0,transactions
2012-09-07,33315.0,transactions
2012-09-08,31028.0,transactions
2012-09-09,31305.0,transactions
2012-09-10,33482.0,transactions
2012-09-11,38080.0,transactions
2012-09-12,27941.0,transactions
2012-09-13,28895.0,transactions
2012-09-14,35956.0,transactions
2012-09-15,27104.0,transactions
2012-09-16,28254.0,transactions
2012-09-17,24278.0,transactions
2012-09-18,32654.0,transactions
2012-09-19,32090.0,transactions
2012-09-20,31130.0,transactions
2012-09-21,30178.0,transactions
2012-09-22,21857.0,transactions
2012-09-23,27841.0,transactions
2012-09-24,29037.0,transactions
2012-09-25,24038.0,transactions
2012-09-26,32273.0,transactions
2012-09-27,28186.0,transactions
2012-09-28,32610.0,transactions
2012-09-29,23824.0,transactions
2012-09-30,20509.0,transactions
2012-10-01,24596.0,transactions
2012-10-02,32732.0,transactions
2012-10-03,26536.0,transactions
2012-10-04,32484.0,transactions
2012-10-05,36235.0,transactions
2012-10-06,32517.0,transactions
2012-10-07,34601.0,transactions
2012-10-08,38033.0,transactions
2012-10-09,35308.0,transactions
2012-10-10,31077.0,transactions
2012-10-11,27546.0,transactions
2012-10-12,28544.0,transactions
2012-10-13,32942.0,transactions
2012-10-14,27287.0,transactions
2012-10-15,30829.0,transactions
2012-10-16,34378.0,transactions
2012-10-17,31671.0,transactions
2012-10-18,28100.0,transactions
2012-10-19,25218.0,transactions
2012-10-20,30284.0,transactions
2012-10-21,40672.0,transactions
2012-10-22,42997.0,transactions
2012-10-23,31901.0,transactions
2012-10-24,32032.0,transactions
2012-10-25,26855.0,transactions
2012-10-26,21762.0,transactions
2012-10-27,16138.0,transactions
2012-10-28,17799.0,transactions
2012-10-29,21342.0,transactions
2012-10-30,30604.0,transactions
2012-10-31,27611.0,transactions
2012-11-01,23501.0,transactions
2012-11-02,28847.0,transactions
2012-11-03,23753.0,transactions
2012-11-04,24147.0,transactions
2012-11-05,32024.0,transactions
2012-11-06,31851.0,transactions
2012-11-07,36323.0,transactions
2012-11-08,32261.0,transactions
2012-11-09,25005.0,transactions
2012-11-10,26965.0,transactions
2012-11-11,23408.0,transactions
2012-11-12,23771.0,transactions
2012-11-13,26991.0,transactions
2012-11-14,29758.0,transactions
2012-11-15,37468.0,transactions
2012-11-16,39301.0,transactions
2012-11-17,32398.0,transactions
2012-11-18,33990.0,transactions
2012-11-19,36777.0,transactions
2012-11-20,36711.0,transactions
2012-11-21,38914.0,transactions
2012-11-22,30756.0,transactions
2012-11-23,32184.0,transactions
2012-11-24,29567.0,transactions
2012-11-25,36590.0,transactions
2012-11-26,35741.0,transactions
2012-11-27,27484.0,transactions
2012-11-28,37084.0,transactions
2012-11-29,37257.0,transactions
2012-11-30,29633.0,transactions
2012-12-01,33325.0,transactions
2012-12-02,20463.0,transactions
2012-12-03,21512.0,transactions
2012-12-04,32244.0,transactions
2012-12-05,33622.0,transactions
2012-12-06,37026.0,transactions
2012-12-07,32016.0,transactions
2012-12-08,33036.0,transactions
2012-12-09,31933.0,transactions
2012-12-10,36078.0,transactions
2012-12-11,36635.0,transactions
2012-12-12,36606.0,transactions
2012-12-13,42384.0,transactions
2012-12-14,38908.0,transactions
2012-12-15,32249.0,transactions
2012-12-16,35365.0,transactions
2012-12-17,40906.0,transactions
2012-12-18,49687.0,transactions
2012-12-19,44623.0,transactions
2012-12-20,35816.0,transactions
2012-12-21,44454.0,transactions
2012-12-22,51105.0,transactions
2012-12-23,36616.0,transactions
2012-12-24,35979.0,transactions
2012-12-25,28619.0,transactions
2012-12-26,36432.0,transactions
2012-12-27,43631.0,transactions
2012-12-28,46936.0,transactions
2012-12-29,37966.0,transactions
2012-12-30,45281.0,transactions
2012-12-31,29906.0,transactions
2013-01-01,31734.0,transactions
2013-01-02,39280.0,transactions
2013-01-03,42147.0,transactions
2013-01-04,48436.0,transactions
2013-01-05,39455.0,transactions
2013-01-06,32881.0,transactions
2013-01-07,40120.0,transactions
2013-01-08,38491.0,transactions
2013-01-09,43060.0,transactions
2013-01-10,52392.0,transactions
2013-01-11,52632.0,transactions
2013-01-12,45549.0,transactions
2013-01-13,49308.0,transactions
2013-01-14,44403.0,transactions
2013-01-15,44901.0,transactions
2013-01-16,53498.0,transactions
2013-01-17,47989.0,transactions
2013-01-18,49018.0,transactions
2013-01-19,56016.0,transactions
2013-01-20,41241.0,transactions
2013-01-21,40309.0,transactions
2013-01-22,43608.0,transactions
2013-01-23,46552.0,transactions
2013-01-24,46065.0,transactions
2013-01-25,48374.0,transactions
2013-01-26,52210.0,transactions
2013-01-27,55262.0,transactions
2013-01-28,52033.0,transactions
2013-01-29,51545.0,transactions
2013-01-30,41066.0,transactions
2013-01-31,51440.0,transactions
2013-02-01,59235.0,transactions
2013-02-02,54312.0,transactions
2013-02-03,60978.0,transactions
2013-02-04,54841.0,transactions
2013-02-05,53253.0,transactions
2013-02-06,42409.0,transactions
2013-02-07,61083.0,transactions
2013-02-08,60770.0,transactions
2013-02-09,57607.0,transactions
2013-02-10,56282.0,transactions
2013-02-11,57435.0,transactions
2013-02-12,58412.0,transactions
2013-02-13,58919.0,transactions
2013-02-14,50777.0,transactions
2013-02-15,55468.0,transactions
2013-02-16,51244.0,transactions
2013-02-17,49447.0,transactions
2013-02-18,50213.0,transactions
2013-02-19,54360.0,transactions
2013-02-20,59555.0,transactions
2013-02-21,55740.0,transactions
2013-02-22,62001.0,transactions
2013-02-23,57722.0,transactions
2013-02-24,57008.0,transactions
2013-02-25,66940.0,transactions
2013-02-26,63272.0,transactions
2013-02-27,60756.0,transactions
2013-02-28,62853.0,transactions
2013-03-01,64383.0,transactions
2013-03-02,55680.0,transactions
2013-03-03,54298.0,transactions
2013-03-04,63865.0,transactions
2013-03-05,56729.0,transactions
2013-03-06,62605.0,transactions
2013-03-07,66610.0,transactions
2013-03-08,55697.0,transactions
2013-03-09,55377.0,transactions
2013-03-10,73661.0,transactions
2013-03-11,59125.0,transactions
2013-03-12,48349.0,transactions
2013-03-13,56533.0,transactions
2013-03-14,57890.0,transactions
2013-03-15,62604.0,transactions
2013-03-16,34012.0,transactions
2013-03-17,35139.0,transactions
2013-03-18,43295.0,transactions
2013-03-19,45938.0,transactions
2013-03-20,46065.0,transactions
2013-03-21,55346.0,transactions
2013-03-22,60355.0,transactions
2013-03-23,52697.0,transactions
2013-03-24,51146.0,transactions
2013-03-25,48849.0,transactions
2013-03-26,48910.0,transactions
2013-03-27,53076.0,transactions
2013-03-28,60806.0,transactions
2013-03-29,62085.0,transactions
2013-03-30,59023.0,transactions
2013-03-31,43817.0,transactions
2013-04-01,52572.0,transactions
2013-04-02,63095.0,transactions
2013-04-03,63766.0,transactions
2013-04-04,66738.0,transactions
2013-04-05,61215.0,transactions
2013-04-06,51555.0,transactions
2013-04-07,63377.0,transactions
2013-04-08,61525.0,transactions
2013-04-09,66803.0,transactions
2013-04-10,63690.0,transactions
2013-04-11,68247.0,transactions
2013-04-12,58517.0,transactions
2013-04-13,53350.0,transactions
2013-04-14,55318.0,transactions
2013-04-15,54332.0,transactions
2013-04-16,67608.0,transactions
2013-04-17,56535.0,transactions
2013-04-18,46484.0,transactions
2013-04-19,59391.0,transactions
2013-04-20,48148.0,transactions
2013-04-21,44048.0,transactions
2013-04-22,47041.0,transactions
2013-04-23,61500.0,transactions
2013-04-24,64861.0,transactions
2013-04-25,62394.0,transactions
2013-04-26,55093.0,transactions
2013-04-27,44222.0,transactions
2013-04-28,41702.0,transactions
2013-04-29,51602.0,transactions
2013-04-30,47450.0,transactions
2013-05-01,55176.0,transactions
2013-05-02,55295.0,transactions
2013-05-03,51275.0,transactions
2013-05-04,50102.0,transactions
2013-05-05,50167.0,transactions
2013-05-06,53174.0,transactions
2013-05-07,56567.0,transactions
2013-05-08,50274.0,transactions
2013-05-09,66610.0,transactions
2013-05-10,67709.0,transactions
2013-05-11,73220.0,transactions
2013-05-12,65260.0,transactions
2013-05-13,60824.0,transactions
